Date,daily_search ,daliy_search_scaled,log_daily_search
28-Aug-07,0,1.285714286,0.251314428
29-Aug-07,0,1.285714286,0.251314428
30-Aug-07,0,1.285714286,0.251314428
31-Aug-07,0,1.285714286,0.251314428
1-Sep-07,0,1.285714286,0.251314428
2-Sep-07,0,1.428571429,0.356674944
3-Sep-07,0,1.428571429,0.356674944
4-Sep-07,47,67.14285714,4.206822546
5-Sep-07,39,55.71428571,4.02023659
6-Sep-07,57,81.42857143,4.399726212
7-Sep-07,0,1.428571429,0.356674944
8-Sep-07,0,1.428571429,0.356674944
9-Sep-07,0,1.714285714,0.538996501
10-Sep-07,0,1.714285714,0.538996501
11-Sep-07,38,65.14285714,4.17658266
12-Sep-07,0,1.714285714,0.538996501
13-Sep-07,46,78.85714286,4.367637897
14-Sep-07,0,1.714285714,0.538996501
15-Sep-07,0,1.714285714,0.538996501
16-Sep-07,49,91,4.510859507
17-Sep-07,34,63.14285714,4.145399733
18-Sep-07,24,44.57142857,3.797093039
19-Sep-07,27,50.14285714,3.914876074
20-Sep-07,35,65,4.17438727
21-Sep-07,0,1.857142857,0.619039208
22-Sep-07,0,1.857142857,0.619039208
23-Sep-07,37,84.57142857,4.437596486
24-Sep-07,26,59.42857143,4.084775111
25-Sep-07,52,118.8571429,4.777922292
26-Sep-07,38,86.85714286,4.464264733
27-Sep-07,27,61.71428571,4.122515439
28-Sep-07,30,68.57142857,4.227875955
29-Sep-07,0,2.285714286,0.826678573
30-Sep-07,0,2.571428571,0.944461609
1-Oct-07,35,90,4.49980967
2-Oct-07,46,118.2857143,4.773103005
3-Oct-07,0,2.571428571,0.944461609
4-Oct-07,31,79.71428571,4.378448813
5-Oct-07,0,2.571428571,0.944461609
6-Oct-07,38,97.71428571,4.582047769
7-Oct-07,44,113.1428571,4.728651243
8-Oct-07,47,120.8571429,4.794609211
9-Oct-07,0,2.571428571,0.944461609
10-Oct-07,46,118.2857143,4.773103005
11-Oct-07,55,141.4285714,4.951794794
12-Oct-07,0,2.571428571,0.944461609
13-Oct-07,0,2.571428571,0.944461609
14-Oct-07,0,2.142857143,0.762140052
15-Oct-07,24,51.42857143,3.940193882
16-Oct-07,27,57.85714286,4.057976918
17-Oct-07,29,62.14285714,4.129435882
18-Oct-07,43,92.14285714,4.523340168
19-Oct-07,0,2.142857143,0.762140052
20-Oct-07,0,2.142857143,0.762140052
21-Oct-07,0,2.571428571,0.944461609
22-Oct-07,46,118.2857143,4.773103005
23-Oct-07,44,113.1428571,4.728651243
24-Oct-07,38,97.71428571,4.582047769
25-Oct-07,38,97.71428571,4.582047769
26-Oct-07,25,64.28571429,4.163337434
27-Oct-07,0,2.571428571,0.944461609
28-Oct-07,60,154.2857143,5.038806171
29-Oct-07,34,87.42857143,4.470822133
30-Oct-07,31,79.71428571,4.378448813
31-Oct-07,44,113.1428571,4.728651243
1-Nov-07,48,123.4285714,4.81566262
2-Nov-07,39,100.2857143,4.608023255
3-Nov-07,0,2.571428571,0.944461609
4-Nov-07,48,144,4.9698133
5-Nov-07,61,183,5.209486153
6-Nov-07,36,108,4.682131227
7-Nov-07,46,138,4.927253685
8-Nov-07,61,183,5.209486153
9-Nov-07,0,3,1.098612289
10-Nov-07,0,3,1.098612289
11-Nov-07,0,2.571428571,0.944461609
12-Nov-07,36,92.57142857,4.527980547
13-Nov-07,33,84.85714286,4.44096917
14-Nov-07,51,131.1428571,4.876287242
15-Nov-07,32,82.28571429,4.410197512
16-Nov-07,42,108,4.682131227
17-Nov-07,0,2.571428571,0.944461609
18-Nov-07,0,1.857142857,0.619039208
19-Nov-07,51,94.71428571,4.550864841
20-Nov-07,27,50.14285714,3.914876074
21-Nov-07,0,1.857142857,0.619039208
22-Nov-07,0,1.857142857,0.619039208
23-Nov-07,0,1.857142857,0.619039208
24-Nov-07,35,65,4.17438727
25-Nov-07,37,163.8571429,5.098994968
26-Nov-07,38,168.2857143,5.125663215
27-Nov-07,82,363.1428571,5.894796303
28-Nov-07,76,336.5714286,5.818810396
29-Nov-07,100,442.8571429,6.093247241
30-Nov-07,55,243.5714286,5.495410241
1-Dec-07,44,194.8571429,5.272266689
2-Dec-07,41,146.4285714,4.986537743
3-Dec-07,60,214.2857143,5.367310238
4-Dec-07,51,182.1428571,5.204791309
5-Dec-07,54,192.8571429,5.261949722
6-Dec-07,45,160.7142857,5.079628166
7-Dec-07,48,171.4285714,5.144166687
8-Dec-07,36,128.5714286,4.856484614
9-Dec-07,44,138.2857143,4.929321938
10-Dec-07,52,163.4285714,5.096376023
11-Dec-07,61,191.7142857,5.256006168
12-Dec-07,30,94.28571429,4.546329686
13-Dec-07,40,125.7142857,4.834011758
14-Dec-07,33,103.7142857,4.641639866
15-Dec-07,0,3.142857143,1.145132304
16-Dec-07,55,70.71428571,4.258647614
17-Dec-07,0,1.285714286,0.251314428
18-Dec-07,29,37.28571429,3.618610258
19-Dec-07,0,1.285714286,0.251314428
20-Dec-07,43,55.28571429,4.012514544
21-Dec-07,0,1.285714286,0.251314428
22-Dec-07,0,1.285714286,0.251314428
23-Dec-07,0,1,0
24-Dec-07,0,1,0
25-Dec-07,0,1,0
26-Dec-07,0,1,0
27-Dec-07,0,1,0
28-Dec-07,0,1,0
29-Dec-07,0,1,0
30-Dec-07,49,63,4.143134726
31-Dec-07,0,1.285714286,0.251314428
1-Jan-08,65,83.57142857,4.425701698
2-Jan-08,37,47.57142857,3.862232341
3-Jan-08,0,1.285714286,0.251314428
4-Jan-08,0,1.285714286,0.251314428
5-Jan-08,0,1.285714286,0.251314428
6-Jan-08,0,1.571428571,0.451985124
7-Jan-08,39,61.28571429,4.11554677
8-Jan-08,30,47.14285714,3.853182505
9-Jan-08,46,72.28571429,4.28062652
10-Jan-08,62,97.42857143,4.579119509
11-Jan-08,43,67.57142857,4.213185239
12-Jan-08,0,1.571428571,0.451985124
13-Jan-08,68,97.14285714,4.576182649
14-Jan-08,33,47.14285714,3.853182505
15-Jan-08,49,70,4.248495242
16-Jan-08,38,54.28571429,3.994261104
17-Jan-08,36,51.42857143,3.940193882
18-Jan-08,31,44.28571429,3.790662148
19-Jan-08,41,58.57142857,4.070247011
20-Jan-08,0,1.714285714,0.538996501
21-Jan-08,0,1.714285714,0.538996501
22-Jan-08,44,75.42857143,4.323186135
23-Jan-08,56,96,4.564348191
24-Jan-08,75,128.5714286,4.856484614
25-Jan-08,50,85.71428571,4.451019506
26-Jan-08,0,1.714285714,0.538996501
27-Jan-08,46,78.85714286,4.367637897
28-Jan-08,61,104.5714286,4.649870365
29-Jan-08,54,92.57142857,4.527980547
30-Jan-08,43,73.71428571,4.300196616
31-Jan-08,34,58.28571429,4.065357025
1-Feb-08,47,80.57142857,4.389144102
2-Feb-08,0,1.714285714,0.538996501
3-Feb-08,0,1.714285714,0.538996501
4-Feb-08,38,65.14285714,4.17658266
5-Feb-08,62,106.2857143,4.666130886
6-Feb-08,50,85.71428571,4.451019506
7-Feb-08,61,104.5714286,4.649870365
8-Feb-08,45,77.14285714,4.345658991
9-Feb-08,62,106.2857143,4.666130886
10-Feb-08,63,135,4.905274778
11-Feb-08,0,2.142857143,0.762140052
12-Feb-08,78,167.1428571,5.118848879
13-Feb-08,34,72.85714286,4.288500577
14-Feb-08,100,214.2857143,5.367310238
15-Feb-08,62,132.8571429,4.889274437
16-Feb-08,0,2.142857143,0.762140052
17-Feb-08,0,1.571428571,0.451985124
18-Feb-08,33,51.85714286,3.948492685
19-Feb-08,51,80.14285714,4.383810756
20-Feb-08,38,59.71428571,4.089571283
21-Feb-08,52,81.71428571,4.403228842
22-Feb-08,31,48.71428571,3.885972328
23-Feb-08,0,1.571428571,0.451985124
24-Feb-08,0,2.285714286,0.826678573
25-Feb-08,77,176,5.170483995
26-Feb-08,61,139.4285714,4.937552437
27-Feb-08,37,84.57142857,4.437596486
28-Feb-08,57,130.2857143,4.869729841
29-Feb-08,46,105.1428571,4.65531997
1-Mar-08,56,128,4.852030264
2-Mar-08,85,194.2857143,5.26932983
3-Mar-08,55,125.7142857,4.834011758
4-Mar-08,89,203.4285714,5.315314943
5-Mar-08,60,137.1428571,4.921023135
6-Mar-08,50,114.2857143,4.738701579
7-Mar-08,59,134.8571429,4.904216017
8-Mar-08,0,2.285714286,0.826678573
9-Mar-08,0,2,0.693147181
10-Mar-08,0,2,0.693147181
11-Mar-08,44,88,4.477336814
12-Mar-08,51,102,4.624972813
13-Mar-08,55,110,4.700480366
14-Mar-08,47,94,4.543294782
15-Mar-08,48,96,4.564348191
16-Mar-08,32,54.85714286,4.004732404
17-Mar-08,39,66.85714286,4.202558147
18-Mar-08,33,56.57142857,4.035504062
19-Mar-08,36,61.71428571,4.122515439
20-Mar-08,23,39.42857143,3.674490717
21-Mar-08,0,1.714285714,0.538996501
22-Mar-08,0,1.714285714,0.538996501
23-Mar-08,45,102.8571429,4.633341063
24-Mar-08,28,64,4.158883083
25-Mar-08,53,121.1428571,4.796970487
26-Mar-08,31,70.85714286,4.260665778
27-Mar-08,100,228.5714286,5.431848759
28-Mar-08,64,146.2857143,4.985561657
29-Mar-08,0,2.285714286,0.826678573
30-Mar-08,36,61.71428571,4.122515439
31-Mar-08,42,72,4.276666119
1-Apr-08,38,65.14285714,4.17658266
2-Apr-08,36,61.71428571,4.122515439
3-Apr-08,49,84,4.430816799
4-Apr-08,0,1.714285714,0.538996501
5-Apr-08,37,63.42857143,4.149914413
6-Apr-08,0,2.142857143,0.762140052
7-Apr-08,52,111.4285714,4.713383771
8-Apr-08,52,111.4285714,4.713383771
9-Apr-08,37,79.28571429,4.373057965
10-Apr-08,52,111.4285714,4.713383771
11-Apr-08,32,68.57142857,4.227875955
12-Apr-08,31,66.42857143,4.196127257
13-Apr-08,35,75,4.317488114
14-Apr-08,59,126.4285714,4.839677496
15-Apr-08,34,72.85714286,4.288500577
16-Apr-08,52,111.4285714,4.713383771
17-Apr-08,39,83.57142857,4.425701698
18-Apr-08,49,105,4.65396035
19-Apr-08,0,2.142857143,0.762140052
20-Apr-08,38,81.42857143,4.399726212
21-Apr-08,55,117.8571429,4.769473237
22-Apr-08,56,120,4.787491743
23-Apr-08,48,102.8571429,4.633341063
24-Apr-08,51,109.2857143,4.693965685
25-Apr-08,40,85.71428571,4.451019506
26-Apr-08,0,2.142857143,0.762140052
27-Apr-08,51,131.1428571,4.876287242
28-Apr-08,31,79.71428571,4.378448813
29-Apr-08,59,151.7142857,5.021999053
30-Apr-08,46,118.2857143,4.773103005
1-May-08,45,115.7142857,4.751124099
2-May-08,46,118.2857143,4.773103005
3-May-08,0,2.571428571,0.944461609
4-May-08,52,118.8571429,4.777922292
5-May-08,39,89.14285714,4.490240219
6-May-08,41,93.71428571,4.54025064
7-May-08,41,93.71428571,4.54025064
8-May-08,66,150.8571429,5.016333315
9-May-08,43,98.28571429,4.587878689
10-May-08,0,2.285714286,0.826678573
11-May-08,51,131.1428571,4.876287242
12-May-08,56,144,4.9698133
13-May-08,52,133.7142857,4.895705327
14-May-08,47,120.8571429,4.794609211
15-May-08,64,164.5714286,5.103344692
16-May-08,49,126,4.836281907
17-May-08,50,128.5714286,4.856484614
18-May-08,44,113.1428571,4.728651243
