date,daily_wod_nc,daily_wod,length_disasters_news,interpolated_news,any_disaster_news,disaster_onset,ln_victims_disaster,year,month,dow,monthyear,daily_wod_nc_nk,daily_wod_nk,any_disaster_news_nk,disaster_onset_nk,ln_victims_disaster_nk,length_disasters_news_nk
2001-03-05,1.0666667,1.3584906,0.32777777,0.0,1.0,0.0,0.0,2001.0,Mar,Monday,2001-03-01,1.0666667,1.3584906,1.0,0.0,0.0,0.32777777
2001-03-06,0.9,0.9,0.06666667,0.0,1.0,0.0,0.0,2001.0,Mar,Tuesday,2001-03-01,0.9,0.9,1.0,0.0,0.0,0.06666667
2001-03-07,0.8333333,0.8333333,0.0,0.0,0.0,0.0,0.0,2001.0,Mar,Wednesday,2001-03-01,0.8333333,0.8333333,0.0,0.0,0.0,0.0
2001-03-08,0.96666664,0.96666664,0.0,0.0,0.0,0.0,0.0,2001.0,Mar,Thursday,2001-03-01,0.96666664,0.96666664,0.0,0.0,0.0,0.0
2001-03-09,0.8333333,0.8333333,0.0,0.0,0.0,0.0,0.0,2001.0,Mar,Friday,2001-03-01,0.8333333,0.8333333,0.0,0.0,0.0,0.0
2001-03-10,0.43333334,0.43333334,0.0,0.0,0.0,0.0,0.0,2001.0,Mar,Saturday,2001-03-01,0.43333334,0.43333334,0.0,0.0,0.0,0.0
2001-03-11,0.5083333,0.5083333,0.0,0.0,0.0,0.0,0.0,2001.0,Mar,Sunday,2001-03-01,0.5083333,0.5083333,0.0,0.0,0.0,0.0
2001-03-12,0.95,0.95,0.0,0.0,0.0,0.0,0.0,2001.0,Mar,Monday,2001-03-01,0.95,0.95,0.0,0.0,0.0,0.0
2001-03-13,0.85,0.85,0.0,0.0,0.0,0.0,0.0,2001.0,Mar,Tuesday,2001-03-01,0.85,0.85,0.0,0.0,0.0,0.0
2001-03-14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2001.0,Mar,Wednesday,2001-03-01,1.0,1.0,0.0,0.0,0.0,0.0
2001-03-15,0.6333333,0.6333333,0.0,0.0,0.0,0.0,0.0,2001.0,Mar,Thursday,2001-03-01,0.6333333,0.6333333,0.0,0.0,0.0,0.0
2001-03-16,0.76666665,0.76666665,0.0,0.0,0.0,0.0,0.0,2001.0,Mar,Friday,2001-03-01,0.76666665,0.76666665,0.0,0.0,0.0,0.0
2001-03-17,0.56666666,0.56666666,0.0,0.0,0.0,0.0,0.0,2001.0,Mar,Saturday,2001-03-01,0.56666666,0.56666666,0.0,0.0,0.0,0.0
2001-03-18,0.6,0.6,0.0,0.0,0.0,0.0,0.0,2001.0,Mar,Sunday,2001-03-01,0.6,0.6,0.0,0.0,0.0,0.0
2001-03-19,0.8,0.8,0.0,0.0,0.0,0.0,0.0,2001.0,Mar,Monday,2001-03-01,0.8,0.8,0.0,0.0,0.0,0.0
2001-03-20,0.93333334,0.93333334,0.016666668,0.0,1.0,1.0,1.0986123,2001.0,Mar,Tuesday,2001-03-01,0.93333334,0.93333334,1.0,1.0,1.0986123,0.016666668
2001-03-21,0.65,0.65,0.0,0.0,0.0,0.0,0.0,2001.0,Mar,Wednesday,2001-03-01,0.65,0.65,0.0,0.0,0.0,0.0
2001-03-22,0.85,0.85,0.0,0.0,0.0,0.0,0.0,2001.0,Mar,Thursday,2001-03-01,0.85,0.85,0.0,0.0,0.0,0.0
2001-03-23,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0,2001.0,Mar,Friday,2001-03-01,0.6666667,0.6666667,0.0,0.0,0.0,0.0
2001-03-24,0.44166666,0.44166666,0.0,0.0,0.0,0.0,0.0,2001.0,Mar,Saturday,2001-03-01,0.44166666,0.44166666,0.0,0.0,0.0,0.0
2001-03-25,0.53333336,0.53333336,0.0,0.0,0.0,0.0,0.0,2001.0,Mar,Sunday,2001-03-01,0.53333336,0.53333336,0.0,0.0,0.0,0.0
2001-03-26,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2001.0,Mar,Monday,2001-03-01,0.55,0.55,0.0,0.0,0.0,0.0
2001-03-27,0.71666664,0.71666664,0.0,0.0,0.0,0.0,0.0,2001.0,Mar,Tuesday,2001-03-01,0.71666664,0.71666664,0.0,0.0,0.0,0.0
2001-03-28,0.8666667,0.8666667,0.0,0.0,0.0,0.0,0.0,2001.0,Mar,Wednesday,2001-03-01,0.8666667,0.8666667,0.0,0.0,0.0,0.0
2001-03-29,0.93333334,0.93333334,0.0,0.0,0.0,1.0,2.944439,2001.0,Mar,Thursday,2001-03-01,0.93333334,0.93333334,0.0,1.0,2.944439,0.0
2001-03-30,0.73333335,0.837037,0.28888887,0.0,1.0,0.0,0.0,2001.0,Mar,Friday,2001-03-01,0.73333335,0.837037,1.0,0.0,0.0,0.28888887
2001-03-31,0.5416667,0.606536,0.20833333,0.0,1.0,0.0,0.0,2001.0,Mar,Saturday,2001-03-01,0.5416667,0.606536,1.0,0.0,0.0,0.20833333
2001-04-01,0.625,0.6272171,0.008333334,0.0,1.0,0.0,0.0,2001.0,Apr,Sunday,2001-04-01,0.625,0.6272171,1.0,0.0,0.0,0.008333334
2001-04-02,1.0,1.0175439,0.01111111,0.0,1.0,1.0,2.7725887,2001.0,Apr,Monday,2001-04-01,1.0,1.0175439,1.0,1.0,2.7725887,0.01111111
2001-04-03,1.2166667,1.2166667,0.0,0.0,0.0,0.0,0.0,2001.0,Apr,Tuesday,2001-04-01,1.2166667,1.2166667,0.0,0.0,0.0,0.0
2001-04-04,1.0666667,1.0666667,0.0,0.0,0.0,0.0,0.0,2001.0,Apr,Wednesday,2001-04-01,1.0666667,1.0666667,0.0,0.0,0.0,0.0
2001-04-05,1.2166667,1.2166667,0.0,0.0,0.0,0.0,0.0,2001.0,Apr,Thursday,2001-04-01,1.2166667,1.2166667,0.0,0.0,0.0,0.0
2001-04-06,1.2166667,1.2166667,0.0,0.0,0.0,0.0,0.0,2001.0,Apr,Friday,2001-04-01,1.2166667,1.2166667,0.0,0.0,0.0,0.0
2001-04-07,0.8833333,0.8833333,0.0,0.0,0.0,0.0,0.0,2001.0,Apr,Saturday,2001-04-01,0.8833333,0.8833333,0.0,0.0,0.0,0.0
2001-04-08,0.68333334,0.68333334,0.0,0.0,0.0,0.0,0.0,2001.0,Apr,Sunday,2001-04-01,0.68333334,0.68333334,0.0,0.0,0.0,0.0
2001-04-09,1.0833334,1.0833334,0.0,0.0,0.0,1.0,1.609438,2001.0,Apr,Monday,2001-04-01,1.0833334,1.0833334,0.0,1.0,1.609438,0.0
2001-04-10,0.8666667,0.8666667,0.0,0.0,0.0,1.0,0.0,2001.0,Apr,Tuesday,2001-04-01,0.8666667,0.8666667,0.0,1.0,0.0,0.0
2001-04-11,1.35,1.35,0.0,0.0,0.0,0.0,0.0,2001.0,Apr,Wednesday,2001-04-01,1.35,1.35,0.0,0.0,0.0,0.0
2001-04-12,1.2333333,1.2333333,0.0,0.0,0.0,0.0,0.0,2001.0,Apr,Thursday,2001-04-01,1.2333333,1.2333333,0.0,0.0,0.0,0.0
2001-04-13,0.78333336,0.78333336,0.0,0.0,0.0,0.0,0.0,2001.0,Apr,Friday,2001-04-01,0.78333336,0.78333336,0.0,0.0,0.0,0.0
2001-04-14,1.1666666,1.1666666,0.0,0.0,0.0,0.0,0.0,2001.0,Apr,Saturday,2001-04-01,1.1666666,1.1666666,0.0,0.0,0.0,0.0
2001-04-15,0.6666667,0.75420874,0.21666667,0.0,1.0,1.0,0.6931472,2001.0,Apr,Sunday,2001-04-01,0.6666667,0.75420874,1.0,1.0,0.6931472,0.21666667
2001-04-16,0.7,0.7,0.0,0.0,0.0,0.0,0.0,2001.0,Apr,Monday,2001-04-01,0.7,0.7,0.0,0.0,0.0,0.0
2001-04-17,0.6166667,0.72052634,0.17222223,0.0,1.0,0.0,0.0,2001.0,Apr,Tuesday,2001-04-01,0.6166667,0.72052634,1.0,0.0,0.0,0.17222223
2001-04-18,0.75,0.8785714,0.3,0.0,1.0,0.0,0.0,2001.0,Apr,Wednesday,2001-04-01,0.75,0.8785714,1.0,0.0,0.0,0.3
2001-04-19,0.68333334,0.762945,0.31666666,0.0,1.0,0.0,0.0,2001.0,Apr,Thursday,2001-04-01,0.68333334,0.762945,1.0,0.0,0.0,0.31666666
2001-04-20,0.78333336,0.8963918,0.17222223,0.0,1.0,0.0,0.0,2001.0,Apr,Friday,2001-04-01,0.78333336,0.8963918,1.0,0.0,0.0,0.17222223
2001-04-21,0.68333334,0.72900325,0.108333334,0.0,1.0,1.0,0.6931472,2001.0,Apr,Saturday,2001-04-01,0.68333334,0.72900325,1.0,1.0,0.6931472,0.108333334
2001-04-22,0.81666666,0.9162277,0.18333334,0.0,1.0,0.0,0.0,2001.0,Apr,Sunday,2001-04-01,0.81666666,0.9162277,1.0,0.0,0.0,0.18333334
2001-04-23,0.76666665,0.86733997,0.2,0.0,1.0,0.0,0.0,2001.0,Apr,Monday,2001-04-01,0.76666665,0.86733997,1.0,0.0,0.0,0.2
2001-04-24,0.6,0.7,0.3,0.0,1.0,0.0,0.0,2001.0,Apr,Tuesday,2001-04-01,0.6,0.7,1.0,0.0,0.0,0.3
2001-04-25,0.85,0.85,0.07777778,0.0,1.0,0.0,0.0,2001.0,Apr,Wednesday,2001-04-01,0.85,0.85,1.0,0.0,0.0,0.07777778
2001-04-26,0.71666664,0.71666664,0.08888888,0.0,1.0,0.0,0.0,2001.0,Apr,Thursday,2001-04-01,0.71666664,0.71666664,1.0,0.0,0.0,0.08888888
2001-04-27,0.95,0.95,0.0,0.0,0.0,0.0,0.0,2001.0,Apr,Friday,2001-04-01,0.95,0.95,0.0,0.0,0.0,0.0
2001-04-28,0.46666667,0.46666667,0.0,0.0,0.0,0.0,0.0,2001.0,Apr,Saturday,2001-04-01,0.46666667,0.46666667,0.0,0.0,0.0,0.0
2001-04-29,0.5,0.51617646,0.09166667,0.0,1.0,0.0,0.0,2001.0,Apr,Sunday,2001-04-01,0.5,0.51617646,1.0,0.0,0.0,0.09166667
2001-04-30,0.73333335,0.73333335,0.0,0.0,0.0,0.0,0.0,2001.0,Apr,Monday,2001-04-01,0.73333335,0.73333335,0.0,0.0,0.0,0.0
2001-05-01,0.8333333,0.8333333,0.0,0.0,0.0,0.0,0.0,2001.0,May,Tuesday,2001-05-01,0.8333333,0.8333333,0.0,0.0,0.0,0.0
2001-05-02,0.5833333,0.5833333,0.0,0.0,0.0,0.0,0.0,2001.0,May,Wednesday,2001-05-01,0.5833333,0.5833333,0.0,0.0,0.0,0.0
2001-05-03,0.8833333,0.8833333,0.0,0.0,0.0,0.0,0.0,2001.0,May,Thursday,2001-05-01,0.8833333,0.8833333,0.0,0.0,0.0,0.0
2001-05-04,0.73333335,0.73333335,0.0,0.0,0.0,0.0,0.0,2001.0,May,Friday,2001-05-01,0.73333335,0.73333335,0.0,0.0,0.0,0.0
2001-05-05,0.475,0.475,0.0,0.0,0.0,0.0,0.0,2001.0,May,Saturday,2001-05-01,0.475,0.475,0.0,0.0,0.0,0.0
2001-05-06,0.6,0.6,0.0,0.0,0.0,0.0,0.0,2001.0,May,Sunday,2001-05-01,0.6,0.6,0.0,0.0,0.0,0.0
2001-05-07,0.8666667,0.8666667,0.0,0.0,0.0,0.0,0.0,2001.0,May,Monday,2001-05-01,0.8666667,0.8666667,0.0,0.0,0.0,0.0
2001-05-08,0.7,0.7,0.0,0.0,0.0,0.0,0.0,2001.0,May,Tuesday,2001-05-01,0.7,0.7,0.0,0.0,0.0,0.0
2001-05-09,0.75,0.75,0.0,0.0,0.0,0.0,0.0,2001.0,May,Wednesday,2001-05-01,0.75,0.75,0.0,0.0,0.0,0.0
2001-05-10,0.76666665,0.76666665,0.0,0.0,0.0,0.0,0.0,2001.0,May,Thursday,2001-05-01,0.76666665,0.76666665,0.0,0.0,0.0,0.0
2001-05-11,1.25,1.25,0.0,0.0,0.0,0.0,0.0,2001.0,May,Friday,2001-05-01,1.25,1.25,0.0,0.0,0.0,0.0
2001-05-12,0.95,0.95,0.0,0.0,0.0,0.0,0.0,2001.0,May,Saturday,2001-05-01,0.95,0.95,0.0,0.0,0.0,0.0
2001-05-13,0.76666665,0.76666665,0.0,0.0,0.0,0.0,0.0,2001.0,May,Sunday,2001-05-01,0.76666665,0.76666665,0.0,0.0,0.0,0.0
2001-05-14,0.68333334,0.68333334,0.0,0.0,0.0,0.0,0.0,2001.0,May,Monday,2001-05-01,0.68333334,0.68333334,0.0,0.0,0.0,0.0
2001-05-15,0.78333336,0.78333336,0.0,0.0,0.0,0.0,0.0,2001.0,May,Tuesday,2001-05-01,0.78333336,0.78333336,0.0,0.0,0.0,0.0
2001-05-16,0.56666666,0.56666666,0.0,0.0,0.0,0.0,0.0,2001.0,May,Wednesday,2001-05-01,0.56666666,0.56666666,0.0,0.0,0.0,0.0
2001-05-17,0.81666666,0.81666666,0.0,0.0,0.0,0.0,0.0,2001.0,May,Thursday,2001-05-01,0.81666666,0.81666666,0.0,0.0,0.0,0.0
2001-05-18,0.68333334,0.68333334,0.0,0.0,0.0,0.0,0.0,2001.0,May,Friday,2001-05-01,0.68333334,0.68333334,0.0,0.0,0.0,0.0
2001-05-19,0.53333336,0.53333336,0.0,0.0,0.0,0.0,0.0,2001.0,May,Saturday,2001-05-01,0.53333336,0.53333336,0.0,0.0,0.0,0.0
2001-05-20,0.55833334,0.55833334,0.0,0.0,0.0,0.0,0.0,2001.0,May,Sunday,2001-05-01,0.55833334,0.55833334,0.0,0.0,0.0,0.0
2001-05-21,0.75,0.75,0.0,0.0,0.0,0.0,0.0,2001.0,May,Monday,2001-05-01,0.75,0.75,0.0,0.0,0.0,0.0
2001-05-22,0.85,0.85,0.0,0.0,0.0,0.0,0.0,2001.0,May,Tuesday,2001-05-01,0.85,0.85,0.0,0.0,0.0,0.0
2001-05-23,0.95,0.95,0.0,0.0,0.0,0.0,0.0,2001.0,May,Wednesday,2001-05-01,0.95,0.95,0.0,0.0,0.0,0.0
2001-05-24,1.0166667,1.0166667,0.0,0.0,0.0,0.0,0.0,2001.0,May,Thursday,2001-05-01,1.0166667,1.0166667,0.0,0.0,0.0,0.0
2001-05-25,0.53333336,0.53333336,0.0,0.0,0.0,0.0,0.0,2001.0,May,Friday,2001-05-01,0.53333336,0.53333336,0.0,0.0,0.0,0.0
2001-05-26,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0,2001.0,May,Saturday,2001-05-01,0.6666667,0.6666667,0.0,0.0,0.0,0.0
2001-05-27,0.46666667,0.46666667,0.0,0.0,0.0,0.0,0.0,2001.0,May,Sunday,2001-05-01,0.46666667,0.46666667,0.0,0.0,0.0,0.0
2001-05-28,0.49166667,0.49166667,0.0,0.0,0.0,0.0,0.0,2001.0,May,Monday,2001-05-01,0.49166667,0.49166667,0.0,0.0,0.0,0.0
2001-05-29,0.76666665,0.76666665,0.0,0.0,0.0,0.0,0.0,2001.0,May,Tuesday,2001-05-01,0.76666665,0.76666665,0.0,0.0,0.0,0.0
2001-05-30,0.71666664,0.71666664,0.0,0.0,0.0,0.0,0.0,2001.0,May,Wednesday,2001-05-01,0.71666664,0.71666664,0.0,0.0,0.0,0.0
2001-05-31,0.9,0.9,0.0,0.0,0.0,0.0,0.0,2001.0,May,Thursday,2001-05-01,0.9,0.9,0.0,0.0,0.0,0.0
2001-06-01,0.8333333,0.8333333,0.0,0.0,0.0,0.0,0.0,2001.0,Jun,Friday,2001-06-01,0.8333333,0.8333333,0.0,0.0,0.0,0.0
2001-06-02,0.6,0.6,0.0,0.0,0.0,0.0,0.0,2001.0,Jun,Saturday,2001-06-01,0.6,0.6,0.0,0.0,0.0,0.0
2001-06-03,0.46666667,0.46666667,0.0,0.0,0.0,0.0,0.0,2001.0,Jun,Sunday,2001-06-01,0.46666667,0.46666667,0.0,0.0,0.0,0.0
2001-06-04,0.56666666,0.56666666,0.0,0.0,0.0,0.0,0.0,2001.0,Jun,Monday,2001-06-01,0.56666666,0.56666666,0.0,0.0,0.0,0.0
2001-06-05,0.78333336,0.79719764,0.01111111,0.0,1.0,1.0,3.7376697,2001.0,Jun,Tuesday,2001-06-01,0.78333336,0.79719764,1.0,1.0,3.7376697,0.01111111
2001-06-06,0.85,0.87256634,0.016666668,0.0,1.0,0.0,0.0,2001.0,Jun,Wednesday,2001-06-01,0.85,0.87256634,1.0,0.0,0.0,0.016666668
2001-06-07,0.6166667,0.6166667,0.0,0.0,0.0,0.0,0.0,2001.0,Jun,Thursday,2001-06-01,0.6166667,0.6166667,0.0,0.0,0.0,0.0
2001-06-08,0.78333336,0.8764026,0.07777778,0.0,1.0,0.0,0.0,2001.0,Jun,Friday,2001-06-01,0.78333336,0.8764026,1.0,0.0,0.0,0.07777778
2001-06-09,0.85,1.1115941,0.31666666,0.0,1.0,0.0,0.0,2001.0,Jun,Saturday,2001-06-01,0.85,1.1115941,1.0,0.0,0.0,0.31666666
2001-06-10,1.05,1.1654999,0.33888888,0.0,1.0,0.0,0.0,2001.0,Jun,Sunday,2001-06-01,1.05,1.1654999,1.0,0.0,0.0,0.33888888
2001-06-11,1.4333333,1.4333333,0.16666667,0.0,1.0,0.0,0.0,2001.0,Jun,Monday,2001-06-01,1.4333333,1.4333333,1.0,0.0,0.0,0.16666667
2001-06-12,0.65,0.74848485,0.18333334,0.0,1.0,0.0,0.0,2001.0,Jun,Tuesday,2001-06-01,0.65,0.74848485,1.0,0.0,0.0,0.18333334
2001-06-13,0.5833333,0.6456311,0.21666667,0.0,1.0,1.0,0.0,2001.0,Jun,Wednesday,2001-06-01,0.5833333,0.6456311,1.0,1.0,0.0,0.21666667
2001-06-14,0.65,0.65,0.061111115,0.0,1.0,1.0,0.0,2001.0,Jun,Thursday,2001-06-01,0.65,0.65,1.0,1.0,0.0,0.061111115
2001-06-15,0.73333335,0.8333333,0.083333336,0.0,1.0,0.0,0.0,2001.0,Jun,Friday,2001-06-01,0.73333335,0.8333333,1.0,0.0,0.0,0.083333336
2001-06-16,0.84166664,0.84590775,0.008333334,0.0,1.0,0.0,0.0,2001.0,Jun,Saturday,2001-06-01,0.84166664,0.84590775,1.0,0.0,0.0,0.008333334
2001-06-17,0.33333334,0.3993951,0.31666666,0.0,1.0,0.0,0.0,2001.0,Jun,Sunday,2001-06-01,0.33333334,0.3993951,1.0,0.0,0.0,0.31666666
2001-06-18,0.73333335,0.7748428,0.1,0.0,1.0,1.0,1.3862944,2001.0,Jun,Monday,2001-06-01,0.73333335,0.7748428,1.0,1.0,1.3862944,0.1
2001-06-19,0.73333335,0.82222223,0.15,0.0,1.0,0.0,0.0,2001.0,Jun,Tuesday,2001-06-01,0.73333335,0.82222223,1.0,0.0,0.0,0.15
2001-06-20,0.65,0.65,0.0,0.0,0.0,0.0,0.0,2001.0,Jun,Wednesday,2001-06-01,0.65,0.65,0.0,0.0,0.0,0.0
2001-06-21,0.78333336,0.8919142,0.07777778,0.0,1.0,1.0,0.0,2001.0,Jun,Thursday,2001-06-01,0.78333336,0.8919142,1.0,1.0,0.0,0.07777778
2001-06-22,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2001.0,Jun,Friday,2001-06-01,0.55,0.55,0.0,0.0,0.0,0.0
2001-06-23,0.6166667,0.6166667,0.0,0.0,0.0,0.0,0.0,2001.0,Jun,Saturday,2001-06-01,0.6166667,0.6166667,0.0,0.0,0.0,0.0
2001-06-24,0.5,0.55,0.07777778,0.0,1.0,0.0,0.0,2001.0,Jun,Sunday,2001-06-01,0.5,0.55,1.0,0.0,0.0,0.07777778
2001-06-25,0.73333335,0.73333335,0.0,0.0,0.0,0.0,0.0,2001.0,Jun,Monday,2001-06-01,0.73333335,0.73333335,0.0,0.0,0.0,0.0
2001-06-26,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2001.0,Jun,Tuesday,2001-06-01,0.55,0.55,0.0,0.0,0.0,0.0
2001-06-27,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2001.0,Jun,Wednesday,2001-06-01,0.55,0.55,0.0,0.0,0.0,0.0
2001-06-28,0.96666664,0.96666664,0.0,0.0,0.0,0.0,0.0,2001.0,Jun,Thursday,2001-06-01,0.96666664,0.96666664,0.0,0.0,0.0,0.0
2001-06-29,0.8,0.8,0.0,0.0,0.0,0.0,0.0,2001.0,Jun,Friday,2001-06-01,0.8,0.8,0.0,0.0,0.0,0.0
2001-06-30,0.65,0.65,0.0,0.0,0.0,0.0,0.0,2001.0,Jun,Saturday,2001-06-01,0.65,0.65,0.0,0.0,0.0,0.0
2001-07-01,0.6,0.6,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Sunday,2001-07-01,0.6,0.6,0.0,0.0,0.0,0.0
2001-07-02,0.6166667,0.6166667,0.005555555,0.0,1.0,0.0,0.0,2001.0,Jul,Monday,2001-07-01,0.6166667,0.6166667,1.0,0.0,0.0,0.005555555
2001-07-03,0.6166667,0.6166667,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Tuesday,2001-07-01,0.6166667,0.6166667,0.0,0.0,0.0,0.0
2001-07-04,0.6,0.6,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Wednesday,2001-07-01,0.6,0.6,0.0,0.0,0.0,0.0
2001-07-05,0.7,0.7,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Thursday,2001-07-01,0.7,0.7,0.0,0.0,0.0,0.0
2001-07-06,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Friday,2001-07-01,0.6666667,0.6666667,0.0,0.0,0.0,0.0
2001-07-07,0.76666665,0.76666665,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Saturday,2001-07-01,0.76666665,0.76666665,0.0,0.0,0.0,0.0
2001-07-08,0.76666665,0.76666665,0.0,0.0,0.0,1.0,1.0986123,2001.0,Jul,Sunday,2001-07-01,0.76666665,0.76666665,0.0,1.0,1.0986123,0.0
2001-07-09,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Monday,2001-07-01,0.55,0.55,0.0,0.0,0.0,0.0
2001-07-10,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Tuesday,2001-07-01,0.6666667,0.6666667,0.0,0.0,0.0,0.0
2001-07-11,0.8833333,0.8833333,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Wednesday,2001-07-01,0.8833333,0.8833333,0.0,0.0,0.0,0.0
2001-07-12,0.5833333,0.5833333,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Thursday,2001-07-01,0.5833333,0.5833333,0.0,0.0,0.0,0.0
2001-07-13,0.93333334,0.93333334,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Friday,2001-07-01,0.93333334,0.93333334,0.0,0.0,0.0,0.0
2001-07-14,0.65,0.65,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Saturday,2001-07-01,0.65,0.65,0.0,0.0,0.0,0.0
2001-07-15,0.7916667,0.7916667,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Sunday,2001-07-01,0.7916667,0.7916667,0.0,0.0,0.0,0.0
2001-07-16,0.53333336,0.53333336,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Monday,2001-07-01,0.53333336,0.53333336,0.0,0.0,0.0,0.0
2001-07-17,0.78333336,0.78333336,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Tuesday,2001-07-01,0.78333336,0.78333336,0.0,0.0,0.0,0.0
2001-07-18,0.5833333,0.5833333,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Wednesday,2001-07-01,0.5833333,0.5833333,0.0,0.0,0.0,0.0
2001-07-19,0.71666664,0.71666664,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Thursday,2001-07-01,0.71666664,0.71666664,0.0,0.0,0.0,0.0
2001-07-20,0.71666664,0.71666664,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Friday,2001-07-01,0.71666664,0.71666664,0.0,0.0,0.0,0.0
2001-07-21,0.7,0.7,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Saturday,2001-07-01,0.7,0.7,0.0,0.0,0.0,0.0
2001-07-22,0.7,0.7,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Sunday,2001-07-01,0.7,0.7,0.0,0.0,0.0,0.0
2001-07-23,0.6,0.6,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Monday,2001-07-01,0.6,0.6,0.0,0.0,0.0,0.0
2001-07-24,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Tuesday,2001-07-01,0.5,0.5,0.0,0.0,0.0,0.0
2001-07-25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Wednesday,2001-07-01,0.5,0.5,0.0,0.0,0.0,0.0
2001-07-26,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Thursday,2001-07-01,0.5,0.5,0.0,0.0,0.0,0.0
2001-07-27,0.51666665,0.51666665,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Friday,2001-07-01,0.51666665,0.51666665,0.0,0.0,0.0,0.0
2001-07-28,0.65,0.65,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Saturday,2001-07-01,0.65,0.65,0.0,0.0,0.0,0.0
2001-07-29,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0,2001.0,Jul,Sunday,2001-07-01,0.6666667,0.6666667,0.0,0.0,0.0,0.0
2001-07-30,0.46666667,0.5267327,0.083333336,0.0,1.0,0.0,0.0,2001.0,Jul,Monday,2001-07-01,0.46666667,0.5267327,1.0,0.0,0.0,0.083333336
2001-07-31,0.55,0.55,0.07222222,0.0,1.0,0.0,0.0,2001.0,Jul,Tuesday,2001-07-01,0.55,0.55,1.0,0.0,0.0,0.07222222
2001-08-01,0.71666664,0.71666664,0.0,0.0,0.0,0.0,0.0,2001.0,Aug,Wednesday,2001-08-01,0.71666664,0.71666664,0.0,0.0,0.0,0.0
2001-08-02,0.75,0.75,0.0,0.0,0.0,0.0,0.0,2001.0,Aug,Thursday,2001-08-01,0.75,0.75,0.0,0.0,0.0,0.0
2001-08-03,0.55,0.55,0.01111111,0.0,1.0,1.0,0.0,2001.0,Aug,Friday,2001-08-01,0.55,0.55,1.0,1.0,0.0,0.01111111
2001-08-04,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0,2001.0,Aug,Saturday,2001-08-01,0.6666667,0.6666667,0.0,0.0,0.0,0.0
2001-08-05,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0,2001.0,Aug,Sunday,2001-08-01,0.6666667,0.6666667,0.0,0.0,0.0,0.0
2001-08-06,0.48333332,0.48333332,0.0,0.0,0.0,0.0,0.0,2001.0,Aug,Monday,2001-08-01,0.48333332,0.48333332,0.0,0.0,0.0,0.0
2001-08-07,0.6166667,0.6166667,0.0,0.0,0.0,0.0,0.0,2001.0,Aug,Tuesday,2001-08-01,0.6166667,0.6166667,0.0,0.0,0.0,0.0
2001-08-08,0.5833333,0.5833333,0.0,0.0,0.0,0.0,0.0,2001.0,Aug,Wednesday,2001-08-01,0.5833333,0.5833333,0.0,0.0,0.0,0.0
2001-08-09,1.0833334,1.0833334,0.0,0.0,0.0,0.0,0.0,2001.0,Aug,Thursday,2001-08-01,1.0833334,1.0833334,0.0,0.0,0.0,0.0
2001-08-10,0.8,0.8,0.0,0.0,0.0,0.0,0.0,2001.0,Aug,Friday,2001-08-01,0.8,0.8,0.0,0.0,0.0,0.0
2001-08-11,0.6333333,0.6333333,0.0,0.0,0.0,0.0,0.0,2001.0,Aug,Saturday,2001-08-01,0.6333333,0.6333333,0.0,0.0,0.0,0.0
2001-08-12,0.71666664,0.71666664,0.0,0.0,0.0,0.0,0.0,2001.0,Aug,Sunday,2001-08-01,0.71666664,0.71666664,0.0,0.0,0.0,0.0
