date,dow,month,year,monthyear,daily_woi,daily_woi_c_med,daily_woi_nc,daily_woi_long,interpolated_news,lagdaily_woi,lagdaily_woi2,lagdaily_woi3,lagdaily_woi4,lagdaily_woi5,lagdaily_woi6,lagdaily_woi7,leaddaily_woi,leaddaily_woi2,leaddaily_woi3,leaddaily_woi4,leaddaily_woi5,leaddaily_woi6,leaddaily_woi7,lagdaily_woi_nc,lagdaily_woi2_nc,lagdaily_woi3_nc,lagdaily_woi4_nc,lagdaily_woi5_nc,lagdaily_woi6_nc,lagdaily_woi7_nc,leaddaily_woi_nc,leaddaily_woi2_nc,leaddaily_woi3_nc,leaddaily_woi4_nc,leaddaily_woi5_nc,leaddaily_woi6_nc,leaddaily_woi7_nc,lagdaily_woi_long,lagdaily_woi2_long,lagdaily_woi3_long,lagdaily_woi4_long,lagdaily_woi5_long,lagdaily_woi6_long,lagdaily_woi7_long,leaddaily_woi_long,lagdaily_woi_c_med,lagdaily_woi2_c_med,lagdaily_woi3_c_med,lagdaily_woi4_c_med,lagdaily_woi5_c_med,lagdaily_woi6_c_med,lagdaily_woi7_c_med,leaddaily_woi_c_med,victims_isr,victims_pal,occurrence,occurrence_pal,lnvic,lnvic_pal,occurrence_1,occurrence_2_7,occurrence_8_14,occurrence_pal_1,occurrence_pal_2_7,occurrence_pal_8_14,occurrence_t_y,occurrence_pal_t_y,lnvic_t_y,lnvic_pal_y,occurrence_target,victims_target,attacks_target,gaza_war,post_intifada,high_intensity,victims_non_target,occurrence_non_target,any_conflict_news,num_conflict_news,length_conflict_news,length_conflict_news_t_t_1,jhol1,jhol2,jhol3,jhol4,jhol5,jhol6,jhol7,jhol8,jhol9,jhol10,jhol11,jhol12,jhol13,jhol14,jhol15,jhol16,jhol17,mhol1,mhol2,mhol3,mhol4,mhol5,mhol6,mhol7,mhol8,conflict_searches,general_election,congress_start_session,state_of_the_union,main_national_conventions,special_congressional_elections,statewide_elections,gubernatorial_elections,presidential_inauguration,state_primary,presidential_caucuses,special_senate_elections,super_tuesday,iowa_caucuses,nh_presidential_primary,other_presidential_primaries,other_presidential_caucuses,olympics,worldcup,eurocup,worldseries,marchmadness,nbafinals,other_sport_events,major_events,lead_maj_events,lead_disaster,lead_killed_1000,fatal_victims,non_fatal_victims,occurrence_all,occurrence_fatal,occurrence_non_fatal,victims_hpd,occurrence_hpd,victims_lpd,occurrence_lpd,victims_hw,victims_nhw,occurrence_hw,occurrence_nhw,attacks_fatal,attacks_hpd,attacks_hw,barak,sharon,olmert,netanyahu,clinton,bush,obama,us_president_party,p_process,p_talks
2000-10-09,Monday,10.0,2000.0,489.0,0.80990994,0.82230043,0.51666665,1.4919913,0.0,1.0329167,1.1841667,0.851,0.91730773,1.13,0.75,0.9569024,0.6877192,0.904875,1.0452055,1.1180723,0.71310866,1.1417832,1.00625,0.53333336,0.8166667,0.76666665,0.9,0.9833333,0.73333335,0.76666665,0.5833334,0.8083333,0.68333334,0.76666665,0.53333336,0.68333334,0.56666666,1.2383333,1.2566667,1.1470001,1.3166667,1.4473684,1.1017921,1.356751,1.1806763,0.8441987,1.1841667,0.84934646,0.91635525,1.129373,0.75,0.96128476,0.6866319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6931472,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,20.333334,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,democrat,1.0,0.0
2000-10-10,Tuesday,10.0,2000.0,489.0,0.6877192,0.6866319,0.5833334,1.1806763,0.0,0.80990994,1.0329167,1.1841667,0.851,0.91730773,1.13,0.75,0.904875,1.0452055,1.1180723,0.71310866,1.1417832,1.00625,0.7638889,0.51666665,0.53333336,0.8166667,0.76666665,0.9,0.9833333,0.73333335,0.8083333,0.68333334,0.76666665,0.53333336,0.68333334,0.56666666,0.6666666,1.4919913,1.2383333,1.2566667,1.1470001,1.3166667,1.4473684,1.1017921,1.3036251,0.82230043,0.8441987,1.1841667,0.84934646,0.91635525,1.129373,0.75,0.9074167,1.0,0.0,1.0,0.0,0.6931472,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6931472,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,13.0,16.666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,democrat,1.0,0.0
2000-10-11,Wednesday,10.0,2000.0,489.0,0.904875,0.9074167,0.8083333,1.3036251,0.0,0.6877192,0.80990994,1.0329167,1.1841667,0.851,0.91730773,1.13,1.0452055,1.1180723,0.71310866,1.1417832,1.00625,0.7638889,1.2448598,0.5833334,0.51666665,0.53333336,0.8166667,0.76666665,0.9,0.9833333,0.68333334,0.76666665,0.53333336,0.68333334,0.56666666,0.6666666,1.1333333,1.1806763,1.4919913,1.2383333,1.2566667,1.1470001,1.3166667,1.4473684,1.4682648,0.6866319,0.82230043,0.8441987,1.1841667,0.84934646,0.91635525,1.129373,1.0295556,4.0,0.0,1.0,0.0,1.609438,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.7917595,0.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,4.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,democrat,1.0,0.0
2000-10-12,Thursday,10.0,2000.0,489.0,1.0452055,1.0295556,0.68333334,1.4682648,0.0,0.904875,0.6877192,0.80990994,1.0329167,1.1841667,0.851,0.91730773,1.1180723,0.71310866,1.1417832,1.00625,0.7638889,1.2448598,1.1705358,0.8083333,0.5833334,0.51666665,0.53333336,0.8166667,0.76666665,0.9,0.76666665,0.53333336,0.68333334,0.56666666,0.6666666,1.1333333,1.15,1.3036251,1.1806763,1.4919913,1.2383333,1.2566667,1.1470001,1.3166667,1.5511365,0.9074167,0.6866319,0.82230043,0.8441987,1.1841667,0.84934646,0.91635525,1.1180723,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.609438,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,17.833334,10.916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,democrat,1.0,0.0
2000-10-13,Friday,10.0,2000.0,489.0,1.1180723,1.1180723,0.76666665,1.5511365,0.0,1.0452055,0.904875,0.6877192,0.80990994,1.0329167,1.1841667,0.851,0.71310866,1.1417832,1.00625,0.7638889,1.2448598,1.1705358,0.90561056,0.68333334,0.8083333,0.5833334,0.51666665,0.53333336,0.8166667,0.76666665,0.53333336,0.68333334,0.56666666,0.6666666,1.1333333,1.15,0.8166667,1.4682648,1.3036251,1.1806763,1.4919913,1.2383333,1.2566667,1.1470001,1.5599252,1.0295556,0.9074167,0.6866319,0.82230043,0.8441987,1.1841667,0.84934646,0.71937984,2.0,0.0,1.0,0.0,1.0986123,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0986123,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,6.0,19.666666,18.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,democrat,1.0,0.0
2000-10-14,Saturday,10.0,2000.0,489.0,0.71310866,0.71937984,0.53333336,1.5599252,0.0,1.1180723,1.0452055,0.904875,0.6877192,0.80990994,1.0329167,1.1841667,1.1417832,1.00625,0.7638889,1.2448598,1.1705358,0.90561056,1.3774999,0.76666665,0.68333334,0.8083333,0.5833334,0.51666665,0.53333336,0.8166667,0.68333334,0.56666666,0.6666666,1.1333333,1.15,0.8166667,0.95,1.5511365,1.4682648,1.3036251,1.1806763,1.4919913,1.2383333,1.2566667,1.5825952,1.1180723,1.0295556,0.9074167,0.6866319,0.82230043,0.8441987,1.1841667,1.1274307,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0986123,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,12.333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,democrat,1.0,0.0
2000-10-15,Sunday,10.0,2000.0,489.0,1.1417832,1.1274307,0.68333334,1.5825952,0.0,0.71310866,1.1180723,1.0452055,0.904875,0.6877192,0.80990994,1.0329167,1.00625,0.7638889,1.2448598,1.1705358,0.90561056,1.3774999,0.503367,0.53333336,0.76666665,0.68333334,0.8083333,0.5833334,0.51666665,0.53333336,0.56666666,0.6666666,1.1333333,1.15,0.8166667,0.95,0.43333334,1.5599252,1.5511365,1.4682648,1.3036251,1.1806763,1.4919913,1.2383333,1.3938357,0.71937984,1.1180723,1.0295556,0.9074167,0.6866319,0.82230043,0.8441987,1.0024692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,14.666667,9.833333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,democrat,1.0,0.0
2000-10-16,Monday,10.0,2000.0,489.0,1.00625,1.0024692,0.56666666,1.3938357,0.0,1.1417832,0.71310866,1.1180723,1.0452055,0.904875,0.6877192,0.80990994,0.7638889,1.2448598,1.1705358,0.90561056,1.3774999,0.503367,0.9961165,0.68333334,0.53333336,0.76666665,0.68333334,0.8083333,0.5833334,0.51666665,0.6666666,1.1333333,1.15,0.8166667,0.95,0.43333334,0.9,1.5825952,1.5599252,1.5511365,1.4682648,1.3036251,1.1806763,1.4919913,1.0190476,1.1274307,0.71937984,1.1180723,1.0295556,0.9074167,0.6866319,0.82230043,0.7581699,2.0,0.0,1.0,0.0,1.0986123,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0986123,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,5.0,21.5,18.083334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,democrat,1.0,0.0
2000-10-17,Tuesday,10.0,2000.0,489.0,0.7638889,0.7581699,0.6666666,1.0190476,0.0,1.00625,1.1417832,0.71310866,1.1180723,1.0452055,0.904875,0.6877192,1.2448598,1.1705358,0.90561056,1.3774999,0.503367,0.9961165,0.7,0.56666666,0.68333334,0.53333336,0.76666665,0.68333334,0.8083333,0.5833334,1.1333333,1.15,0.8166667,0.95,0.43333334,0.9,0.7,1.3938357,1.5825952,1.5599252,1.5511365,1.4682648,1.3036251,1.1806763,1.3371428,1.0024692,1.1274307,0.71937984,1.1180723,1.0295556,0.9074167,0.6866319,1.2448598,2.0,0.0,1.0,0.0,1.0986123,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.609438,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,8.833333,15.166667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,democrat,1.0,0.0
2000-10-18,Wednesday,10.0,2000.0,489.0,1.2448598,1.2448598,1.1333333,1.3371428,0.0,0.7638889,1.00625,1.1417832,0.71310866,1.1180723,1.0452055,0.904875,1.1705358,0.90561056,1.3774999,0.503367,0.9961165,0.7,0.9293477,0.6666666,0.56666666,0.68333334,0.53333336,0.76666665,0.68333334,0.8083333,1.15,0.8166667,0.95,0.43333334,0.9,0.7,0.8666667,1.0190476,1.3938357,1.5825952,1.5599252,1.5511365,1.4682648,1.3036251,1.3663522,0.7581699,1.0024692,1.1274307,0.71937984,1.1180723,1.0295556,0.9074167,1.1707208,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0986123,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,5.3333335,7.0833335,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,democrat,1.0,0.0
2000-10-19,Thursday,10.0,2000.0,489.0,1.1705358,1.1707208,1.15,1.3663522,0.0,1.2448598,0.7638889,1.00625,1.1417832,0.71310866,1.1180723,1.0452055,0.90561056,1.3774999,0.503367,0.9961165,0.7,0.9293477,0.68333334,1.1333333,0.6666666,0.56666666,0.68333334,0.53333336,0.76666665,0.68333334,0.8166667,0.95,0.43333334,0.9,0.7,0.8666667,0.68333334,1.3371428,1.0190476,1.3938357,1.5825952,1.5599252,1.5511365,1.4682648,1.3656461,1.2448598,0.7581699,1.0024692,1.1274307,0.71937984,1.1180723,1.0295556,0.90473855,1.0,1.0,1.0,1.0,0.6931472,0.6931472,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6931472,0.6931472,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,4.1666665,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,democrat,1.0,0.0
2000-10-20,Friday,10.0,2000.0,489.0,0.90561056,0.90473855,0.8166667,1.3656461,0.0,1.1705358,1.2448598,0.7638889,1.00625,1.1417832,0.71310866,1.1180723,1.3774999,0.503367,0.9961165,0.7,0.9293477,0.68333334,0.8333333,1.15,1.1333333,0.6666666,0.56666666,0.68333334,0.53333336,0.76666665,0.95,0.43333334,0.9,0.7,0.8666667,0.68333334,0.8166667,1.3663522,1.3371428,1.0190476,1.3938357,1.5825952,1.5599252,1.5511365,1.3774999,1.1707208,1.2448598,0.7581699,1.0024692,1.1274307,0.71937984,1.1180723,1.3774999,11.0,0.0,1.0,0.0,2.4849067,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.5649493,0.6931472,0.0,0.0,3.0,0.0,0.0,1.0,11.0,1.0,1.0,3.0,6.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,democrat,1.0,0.0
2000-10-21,Saturday,10.0,2000.0,489.0,1.3774999,1.3774999,0.95,1.3774999,0.0,0.90561056,1.1705358,1.2448598,0.7638889,1.00625,1.1417832,0.71310866,0.503367,0.9961165,0.7,0.9293477,0.68333334,0.8333333,0.95,0.8166667,1.15,1.1333333,0.6666666,0.56666666,0.68333334,0.53333336,0.43333334,0.9,0.7,0.8666667,0.68333334,0.8166667,0.95,1.3656461,1.3663522,1.3371428,1.0190476,1.3938357,1.5825952,1.5599252,1.029897,0.90473855,1.1707208,1.2448598,0.7581699,1.0024692,1.1274307,0.71937984,0.50631577,3.0,0.0,1.0,0.0,1.3862944,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.7080503,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,6.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,democrat,1.0,0.0
2000-10-22,Sunday,10.0,2000.0,489.0,0.503367,0.50631577,0.43333334,1.029897,0.0,1.3774999,0.90561056,1.1705358,1.2448598,0.7638889,1.00625,1.1417832,0.9961165,0.7,0.9293477,0.68333334,0.8333333,0.95,0.88415843,0.95,0.8166667,1.15,1.1333333,0.6666666,0.56666666,0.68333334,0.9,0.7,0.8666667,0.68333334,0.8166667,0.95,0.78333336,1.3774999,1.3656461,1.3663522,1.3371428,1.0190476,1.3938357,1.5825952,1.1805826,1.3774999,0.90473855,1.1707208,1.2448598,0.7581699,1.0024692,1.1274307,0.99705875,3.0,0.0,1.0,0.0,1.3862944,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.9459101,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,8.833333,7.4166665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,democrat,1.0,0.0
2000-10-23,Monday,10.0,2000.0,489.0,0.9961165,0.99705875,0.9,1.1805826,0.0,0.503367,1.3774999,0.90561056,1.1705358,1.2448598,0.7638889,1.00625,0.7,0.9293477,0.68333334,0.8333333,0.95,0.88415843,0.8482143,0.43333334,0.95,0.8166667,1.15,1.1333333,0.6666666,0.56666666,0.7,0.8666667,0.68333334,0.8166667,0.95,0.78333336,0.8333333,1.029897,1.3774999,1.3656461,1.3663522,1.3371428,1.0190476,1.3938357,1.1666667,0.50631577,1.3774999,0.90473855,1.1707208,1.2448598,0.7581699,1.0024692,0.7,1.0,0.0,1.0,0.0,0.6931472,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.609438,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,4.3333335,6.5833335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,democrat,1.0,0.0
2000-10-24,Tuesday,10.0,2000.0,489.0,0.7,0.7,0.7,1.1666667,0.0,0.9961165,0.503367,1.3774999,0.90561056,1.1705358,1.2448598,0.7638889,0.9293477,0.68333334,0.8333333,0.95,0.88415843,0.8482143,0.46666664,0.9,0.43333334,0.95,0.8166667,1.15,1.1333333,0.6666666,0.8666667,0.68333334,0.8166667,0.95,0.78333336,0.8333333,0.46666664,1.1805826,1.029897,1.3774999,1.3656461,1.3663522,1.3371428,1.0190476,1.3166667,0.99705875,0.50631577,1.3774999,0.90473855,1.1707208,1.2448598,0.7581699,0.93131864,3.0,0.0,1.0,0.0,1.3862944,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.609438,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.1666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,democrat,1.0,0.0
2000-10-25,Wednesday,10.0,2000.0,489.0,0.9293477,0.93131864,0.8666667,1.3166667,0.0,0.7,0.9961165,0.503367,1.3774999,0.90561056,1.1705358,1.2448598,0.68333334,0.8333333,0.95,0.88415843,0.8482143,0.46666664,1.0597087,0.7,0.9,0.43333334,0.95,0.8166667,1.15,1.1333333,0.68333334,0.8166667,0.95,0.78333336,0.8333333,0.46666664,0.9833333,1.1666667,1.1805826,1.029897,1.3774999,1.3656461,1.3663522,1.3371428,1.0333333,0.7,0.99705875,0.50631577,1.3774999,0.90473855,1.1707208,1.2448598,0.68333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.3862944,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.6666667,1.8333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,democrat,1.0,0.0
2000-10-26,Thursday,10.0,2000.0,489.0,0.68333334,0.68333334,0.68333334,1.0333333,0.0,0.9293477,0.7,0.9961165,0.503367,1.3774999,0.90561056,1.1705358,0.8333333,0.95,0.88415843,0.8482143,0.46666664,1.0597087,1.1137755,0.8666667,0.7,0.9,0.43333334,0.95,0.8166667,1.15,0.8166667,0.95,0.78333336,0.8333333,0.46666664,0.9833333,0.9833333,1.3166667,1.1666667,1.1805826,1.029897,1.3774999,1.3656461,1.3663522,0.9971326,0.93131864,0.7,0.99705875,0.50631577,1.3774999,0.90473855,1.1707208,0.8333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,2.0833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,democrat,1.0,0.0
2000-10-27,Friday,10.0,2000.0,489.0,0.8333333,0.8333333,0.8166667,0.9971326,0.0,0.68333334,0.9293477,0.7,0.9961165,0.503367,1.3774999,0.90561056,0.95,0.88415843,0.8482143,0.46666664,1.0597087,1.1137755,1.2735851,0.68333334,0.8666667,0.7,0.9,0.43333334,0.95,0.8166667,0.95,0.78333336,0.8333333,0.46666664,0.9833333,0.9833333,1.25,1.0333333,1.3166667,1.1666667,1.1805826,1.029897,1.3774999,1.3656461,0.95,0.68333334,0.93131864,0.7,0.99705875,0.50631577,1.3774999,0.90473855,0.95,5.0,1.0,1.0,1.0,1.7917595,0.6931472,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.7917595,0.6931472,0.0,0.0,3.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,2.3333333,1.4166666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,democrat,1.0,0.0
2000-10-28,Saturday,10.0,2000.0,489.0,0.95,0.95,0.95,0.95,0.0,0.8333333,0.68333334,0.9293477,0.7,0.9961165,0.503367,1.3774999,0.88415843,0.8482143,0.46666664,1.0597087,1.1137755,1.2735851,1.394391,0.8166667,0.68333334,0.8666667,0.7,0.9,0.43333334,0.95,0.78333336,0.8333333,0.46666664,0.9833333,0.9833333,1.25,1.2833333,0.9971326,1.0333333,1.3166667,1.1666667,1.1805826,1.029897,1.3774999,0.9594059,0.8333333,0.68333334,0.93131864,0.7,0.99705875,0.50631577,1.3774999,0.8822006,1.0,0.0,1.0,0.0,0.6931472,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.9459101,0.6931472,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.1666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,democrat,1.0,0.0
